device,dtype,dist,levy_alpha,dim,size,algo,iter,sample_id,batch_time_ms,batch_time_ms_std,sample_time_ms,sample_time_ms_std,orthogonality_error,polar_error
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,1,2,0.08515000808984041,0.007892227080736372,0.021287502022460103,0.001973056770184093,0.6249672770500183,0.5093672871589661
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,1,3,0.08515000808984041,0.007892227080736372,0.021287502022460103,0.001973056770184093,0.6426092386245728,0.5277647376060486
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,2,0,0.10522996308282018,0.009394963573288746,0.026307490770705044,0.0023487408933221864,0.4335618019104004,0.36885806918144226
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,2,1,0.10522996308282018,0.009394963573288746,0.026307490770705044,0.0023487408933221864,0.4860146641731262,0.4092921316623688
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,2,2,0.10522996308282018,0.009394963573288746,0.026307490770705044,0.0023487408933221864,0.4148557782173157,0.3547132611274719
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,2,3,0.10522996308282018,0.009394963573288746,0.026307490770705044,0.0023487408933221864,0.44448399543762207,0.36186036467552185
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,3,0,0.12928247451782227,0.006083630359827267,0.032320618629455566,0.0015209075899568169,0.2612409293651581,0.25020769238471985
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,3,1,0.12928247451782227,0.006083630359827267,0.032320618629455566,0.0015209075899568169,0.30362430214881897,0.27869755029678345
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,3,2,0.12928247451782227,0.006083630359827267,0.032320618629455566,0.0015209075899568169,0.2522195875644684,0.25024139881134033
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,3,3,0.12928247451782227,0.006083630359827267,0.032320618629455566,0.0015209075899568169,0.2480388730764389,0.229875847697258
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,4,0,0.14796748291701078,0.009006058627867424,0.036991870729252696,0.002251514656966856,0.14256651699543,0.19255918264389038
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,4,1,0.14796748291701078,0.009006058627867424,0.036991870729252696,0.002251514656966856,0.15994159877300262,0.21029770374298096
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,4,2,0.14796748291701078,0.009006058627867424,0.036991870729252696,0.002251514656966856,0.14632126688957214,0.20676642656326294
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,4,3,0.14796748291701078,0.009006058627867424,0.036991870729252696,0.002251514656966856,0.16524626314640045,0.17830775678157806
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,5,0,0.16896752640604973,0.011878132904908687,0.04224188160151243,0.002969533226227172,0.056418102234601974,0.17752791941165924
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,5,1,0.16896752640604973,0.011878132904908687,0.04224188160151243,0.002969533226227172,0.11891640722751617,0.19093745946884155
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,5,2,0.16896752640604973,0.011878132904908687,0.04224188160151243,0.002969533226227172,0.12876823544502258,0.2012210637331009
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(64, 64)",64,AOLxDion,5,3,0.16896752640604973,0.011878132904908687,0.04224188160151243,0.002969533226227172,0.05396229401230812,0.1393449306488037
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,1,0,0.11198752326890826,0.00994795085599126,0.027996880817227066,0.002486987713997815,0.9779003262519836,0.9397095441818237
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,1,1,0.11198752326890826,0.00994795085599126,0.027996880817227066,0.002486987713997815,0.9947770237922668,0.9892529845237732
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,1,2,0.11198752326890826,0.00994795085599126,0.027996880817227066,0.002486987713997815,0.99434894323349,0.9746602177619934
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,1,3,0.11198752326890826,0.00994795085599126,0.027996880817227066,0.002486987713997815,0.986764669418335,0.9523389339447021
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,2,0,0.14371745055541396,0.007207870863615728,0.03592936263885349,0.001801967715903932,0.9366018176078796,0.8580919504165649
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,2,1,0.14371745055541396,0.007207870863615728,0.03592936263885349,0.001801967715903932,0.9890526533126831,0.9799181222915649
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,2,2,0.14371745055541396,0.007207870863615728,0.03592936263885349,0.001801967715903932,0.976355254650116,0.9316456317901611
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,2,3,0.14371745055541396,0.007207870863615728,0.03592936263885349,0.001801967715903932,0.9505189061164856,0.8770157694816589
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Muon,3,0,0.1825924264267087,0.008329710036418102,0.045648106606677175,0.0020824275091045254,0.8204029202461243,0.699420154094696
