device,dtype,dist,levy_alpha,dim,size,algo,iter,sample_id,batch_time_ms,batch_time_ms_std,sample_time_ms,sample_time_ms_std,orthogonality_error,polar_error
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,19,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8460960388183594,0.6820309162139893
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,20,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8463342189788818,0.682040274143219
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,21,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8470109701156616,0.6854426860809326
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,22,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.845461368560791,0.6803343296051025
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,23,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8455345034599304,0.6801508665084839
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,24,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8461831212043762,0.6825390458106995
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,25,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8468038439750671,0.6848092079162598
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,26,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8455926775932312,0.6801958084106445
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,27,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8453237414360046,0.6799819469451904
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,28,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8461880087852478,0.6807702779769897
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,29,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8456801772117615,0.6807102560997009
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,30,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8458839058876038,0.6828632354736328
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,1,31,0.10572228347882628,0.006530683341789358,0.0033038213587133214,0.00020408385443091743,0.8457304239273071,0.6822112798690796
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,2,0,0.13500242494046688,0.010413865522469215,0.00421882577938959,0.00032543329757716297,0.5332580804824829,0.3933064341545105
